aarmm;Aar;Maaned;afd1txt;FagmedTxt;sygdom_dv;ansatte_dv;mulige_dvdage;fproc_dv;sygdom_kal;ansatte_kal;mulige_kaldage;fravproc_kal
201704;2017;4;Uden for organisationen;FagMED Kultur & Borgerservice;6,58108108;10,56200318;179,5540541;0,036652;12;10,8;324;0,037037037
201704;2017;4;Velfærdsforvaltningen;FagMED Administration Velfærd;66,7027027;139,5253577;2371,931081;0,028121;116;146,7666666;4403;0,026345673
201704;2017;4;Velfærdsforvaltningen;FagMED Senior;1266,749216;1453,501005;24709,51711;0,051265;2403;1706,366666;51191;0,046941845
201704;2017;4;Velfærdsforvaltningen;FagMED Voksen Drift;1027,247297;1050,753804;17862,81468;0,057507;1920;1283,933333;38518;0,049846824
201704;2017;4;Velfærdsforvaltningen;Plejecenter Solgaven;65,45945944;54,2141494;921,6405405;0,071024;131;69,23333332;2077;0,063071738
201704;2017;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;204,3513513;351,2397932;5971,076486;0,034223;344;375,3333333;11260;0,030550621
201704;2017;4;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;47,35135135;129,0878378;2194,493243;0,021577;68;132,9333333;3988;0,017051153
201705;2017;5;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1172,303243;1357,782136;28513,42486;0,041114;1720;1503,709677;46615;0,036897994
201705;2017;5;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;627,081081;632,8502571;13289,85541;0,047184;1003;772,2580644;23940;0,041896407
201705;2017;5;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1778,761892;1887,529791;39638,12562;0,044875;2594;2114,870968;65561;0,039566205
201705;2017;5;Kommunaldirektørens område;Kommunaldirektørens stabe;79,05405405;109,043758;2289,918919;0,034522;126;117,9354839;3656;0,034463894
201705;2017;5;Kultur & Sundhed;FagMED Kultur & Borgerservice;170,5559459;256,8095366;5393,00027;0,031625;268;333,5806451;10341;0,025916255
201705;2017;5;Kultur & Sundhed;FagMED Sundhed;133,4559923;146,8276486;3083,380622;0,043282;214;170;5270;0,04060721
201705;2017;5;Teknik & Miljø;FagMED Teknik & Miljø;203,8635135;429,2137065;9013,487838;0,022617;248;439,4516128;13623;0,018204507
201705;2017;5;Uden for organisationen;;60;123,7795367;2599,37027;0,023082;84;125,2580645;3883;0,021632758
201705;2017;5;Uden for organisationen;FagMED Kultur & Borgerservice;;10,7972973;226,7432432;;;11;341;
201705;2017;5;Velfærdsforvaltningen;FagMED Administration Velfærd;86,1081081;134,1851351;2817,887838;0,030557;125;142;4402;0,028396183
201705;2017;5;Velfærdsforvaltningen;FagMED Senior;1503,401594;1448,939135;30427,72186;0,049408;2480;1700,032258;52701;0,04705793
201705;2017;5;Velfærdsforvaltningen;FagMED Voksen Drift;1228,511351;1061,699523;22295,69;0,0551;1966;1294,83871;40140;0,048978574
201705;2017;5;Velfærdsforvaltningen;Plejecenter Solgaven;44,1108108;54,78648644;1150,516216;0,03834;73;69,99999999;2170;0,033640552
201705;2017;5;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;283,6216216;349,383256;7337,048378;0,038656;387;372,0967742;11535;0,033550065
201705;2017;5;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;65;128,0878378;2689,844595;0,024164;86;132;4092;0,021016617
201706;2017;6;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1256,563243;1330,760491;29276,73081;0,04292;1800;1473,3;44199;0,040724903
201706;2017;6;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;630,0337837;639,0476655;14059,04865;0,044813;961;778,5666666;23357;0,041143982
201706;2017;6;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1471,509189;1862,536405;40975,80092;0,035911;2104;2071,3;62139;0,033859572
201706;2017;6;Kommunaldirektørens område;Kommunaldirektørens stabe;91,59459459;109,8267813;2416,189189;0,037908;145;118,7666667;3563;0,040696042
201706;2017;6;Kultur & Sundhed;FagMED Kultur & Borgerservice;220,3681081;258,7098525;5691,616757;0,038718;340;338,7666666;10163;0,033454688
201706;2017;6;Kultur & Sundhed;FagMED Sundhed;102,6848919;147,9161252;3254,154757;0,031555;148;172,2333333;5167;0,028643313
201706;2017;6;Teknik & Miljø;FagMED Teknik & Miljø;209,2624324;425,9145699;9370,120541;0,022332;240;436,1;13083;0,018344416
201706;2017;6;Uden for organisationen;;65;123,3616707;2713,956757;0,02395;90;125,9;3777;0,023828435
201706;2017;6;Uden for organisationen;FagMED Kultur & Borgerservice;2;11,47911548;252,5405405;0,007919;2;11,63333333;349;0,005730659
201706;2017;6;Velfærdsforvaltningen;FagMED Administration Velfærd;44;132,8878378;2923,532432;0,01505;64;140;4200;0,015238095
201706;2017;6;Velfærdsforvaltningen;FagMED Senior;1598,410973;1479,589186;32550,96211;0,049104;2428;1731,766666;51953;0,046734548
201706;2017;6;Velfærdsforvaltningen;FagMED Voksen Drift;1091,977297;1053,796584;23183,52486;0,047101;1697;1280,633333;38419;0,044170852
201706;2017;6;Velfærdsforvaltningen;Plejecenter Solgaven;50,05405404;57,16486482;1257,627027;0,0398;77;72,99999999;2190;0,035159817
201706;2017;6;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;328,7837838;347,5894102;7646,967027;0,042995;427;370,1666666;11105;0,038451148
201706;2017;6;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;20,62162162;125,0878378;2751,932432;0,007493;25;129;3870;0,006459948
201707;2017;7;Børne- og Ungeforvaltningen;FagMED Dagtilbud;708,4864864;1301,87673;27339,41135;0,025914;1174;1438,32258;44588;0,026329954
201707;2017;7;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;418,527027;644,6915698;13538,52297;0,030913;715;781,9032257;24239;0,029497916
201707;2017;7;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;532,9394594;1796,87122;37734,29562;0,014123;903;1976,129032;61260;0,01474045
201707;2017;7;Kommunaldirektørens område;Kommunaldirektørens stabe;39,47297297;107,5405405;2258,351351;0,017478;67;116;3596;0,018631813
201707;2017;7;Kultur & Sundhed;FagMED Kultur & Borgerservice;122,9786486;257,5808365;5409,197568;0,022735;186;333,4516129;10337;0,017993615
201707;2017;7;Kultur & Sundhed;FagMED Sundhed;62,59083783;147,0684594;3088,437649;0,020266;106;171;5301;0,019996227
201707;2017;7;Teknik & Miljø;FagMED Teknik & Miljø;103,2054054;431,2507206;9056,265135;0,011396;143;441,4516128;13685;0,010449397
201707;2017;7;Uden for organisationen;;27;123,9815959;2603,613514;0,01037;41;127,4516129;3951;0,010377119
201707;2017;7;Uden for organisationen;FagMED Kultur & Borgerservice;3;11,08301158;232,7432432;0,012889;3;11,25806451;349;0,008595988
201707;2017;7;Velfærdsforvaltningen;FagMED Administration Velfærd;57,18918919;131,2662162;2756,590541;0,020746;76;138;4278;0,01776531
201707;2017;7;Velfærdsforvaltningen;FagMED Senior;1349,308919;1521,526619;31952,05903;0,042229;2286;1780,16129;55185;0,0414243
201707;2017;7;Velfærdsforvaltningen;FagMED Voksen Drift;748,6756756;1060,358185;22267,52189;0,033621;1310;1288,548387;39945;0,032795093
201707;2017;7;Velfærdsforvaltningen;Plejecenter Solgaven;7,337837833;58,11081076;1220,327027;0,006013;13;73,99999999;2294;0,005666957
201707;2017;7;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;251;350,5595752;7361,751081;0,034095;356;372,4838709;11547;0,030830518
201707;2017;7;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;27,24324324;122,0878378;2563,844595;0,010625;36;126;3906;0,009216589
201708;2017;8;Børne- og Ungeforvaltningen;FagMED Dagtilbud;969,8040539;1328,046545;30545,07054;0,031749;1388;1464,225806;45391;0,030578749
201708;2017;8;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;523;650,1043475;14952,4;0,034977;763;790,8064515;24515;0,031123801
201708;2017;8;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1169,401351;1855,938647;42686,58889;0,027395;1602;2046,064516;63428;0,025256984
201708;2017;8;Kommunaldirektørens område;Kommunaldirektørens stabe;81,64864865;109,570799;2520,128378;0,032398;110;118,6774193;3679;0,029899429
201708;2017;8;Kultur & Sundhed;FagMED Kultur & Borgerservice;187,2886486;251,9281433;5794,347297;0,032322;247;299,4193548;9282;0,026610644
201708;2017;8;Kultur & Sundhed;FagMED Sundhed;121,0773629;150,8829684;3470,308274;0,034889;188;174,7096774;5416;0,034711964
201708;2017;8;Teknik & Miljø;FagMED Teknik & Miljø;202,2094595;430,4835604;9901,121892;0,020422;243;440,8064516;13665;0,017782656
201708;2017;8;Uden for organisationen;;22,97297297;122,6170388;2820,191892;0,008145;33;126,8064516;3931;0,00839481
201708;2017;8;Uden for organisationen;FagMED Kultur & Borgerservice;;10,2320799;235,3378378;;;10,38709677;322;
201708;2017;8;Velfærdsforvaltningen;FagMED Administration Velfærd;38,64864864;134,131081;3085,014865;0,012527;44;141;4371;0,010066346
201708;2017;8;Velfærdsforvaltningen;FagMED Senior;1422,047162;1525,116793;35077,68627;0,040539;2167;1782,096774;55245;0,039225269
201708;2017;8;Velfærdsforvaltningen;FagMED Voksen Drift;937,9359458;1058,90309;24354,77108;0,038511;1447;1287,903226;39925;0,036242955
201708;2017;8;Velfærdsforvaltningen;Plejecenter Solgaven;33,49999999;57,2459459;1316,656757;0,025443;56;72,99999999;2263;0,024745912
201708;2017;8;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;212,9662162;347,6342772;7995,588378;0,026635;265;369,548387;11456;0,023131983
201708;2017;8;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;36;122,1756757;2810,040541;0,012811;40;126;3906;0,010240655
201709;2017;9;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1277,391892;1346,262509;28271,5127;0,045183;1760;1488,2;44646;0,039421224
201709;2017;9;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;569,777027;643,8563704;13520,98378;0,04214;879;791,2333333;23737;0,037030795
201709;2017;9;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1814,248081;1858,407189;39026,55097;0,046487;2496;2071,866667;62156;0,040157024
201709;2017;9;Kommunaldirektørens område;Kommunaldirektørens stabe;69,67567567;109,6418919;2302,47973;0,030261;96;121;3630;0,02644628
201709;2017;9;Kultur & Sundhed;FagMED Kultur & Borgerservice;268,9824324;254,0256112;5334,537838;0,050422;366;320,6;9618;0,038053649
201709;2017;9;Kultur & Sundhed;FagMED Sundhed;135,8941737;149,6402728;3142,44573;0,043244;195;173;5190;0,037572254
201709;2017;9;Teknik & Miljø;FagMED Teknik & Miljø;385,8210811;428,8063448;9004,933243;0,042845;494;439;13170;0,037509491
201709;2017;9;Uden for organisationen;;43;122,6405405;2575,451351;0,016696;64;127;3810;0,0167979
201709;2017;9;Uden for organisationen;FagMED Kultur & Borgerservice;;9,797297296;205,7432432;;;9,999999999;300;
201709;2017;9;Velfærdsforvaltningen;FagMED Administration Velfærd;72,18918918;133,077027;2794,617568;0,025831;89;140;4200;0,021190476
201709;2017;9;Velfærdsforvaltningen;FagMED Senior;1563,248513;1447,98707;30407,72849;0,051409;2385;1692,366667;50771;0,046975635
201709;2017;9;Velfærdsforvaltningen;FagMED Voksen Drift;1120,77027;1041,031286;21861,65703;0,051266;1725;1268,3;38049;0,045336276
201709;2017;9;Velfærdsforvaltningen;Plejecenter Solgaven;43,31891891;54,51621617;1144,840541;0,037838;92;69,99999999;2100;0,043809523
201709;2017;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;289,2164865;351,2680823;7376,62973;0,039207;380;375;11250;0,033777777
201709;2017;9;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;64,08108108;124,1756757;2607,689189;0,024573;73;128;3840;0,019010416
201710;2017;10;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1292,945946;1355,220515;29814,85135;0,043365;1765;1501;46531;0,037931701
201710;2017;10;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;559,1378378;653,5703928;14378,54865;0,038886;827;799,6774192;24790;0,033360225
201710;2017;10;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;1938,765162;1862,425638;40973,36405;0,047317;2715;2084,419354;64617;0,042016806
201710;2017;10;Kommunaldirektørens område;Kommunaldirektørens stabe;51,05405405;109,4987715;2408,972973;0,021193;64;119,8387097;3715;0,017227456
201710;2017;10;Kultur & Sundhed;FagMED Kultur & Borgerservice;275,5521621;254,2119778;5592,663513;0,04927;403;332;10292;0,039156626
201710;2017;10;Kultur & Sundhed;FagMED Sundhed;125,7645946;149,909015;3297,998332;0,038133;184;172,8709677;5359;0,034334763
201710;2017;10;Teknik & Miljø;FagMED Teknik & Miljø;309,7297297;429,2052333;9442,515135;0,032801;383;439,8709677;13636;0,028087415
201710;2017;10;Uden for organisationen;;113,3243243;124,0041769;2728,091892;0,041539;163;128,3870968;3980;0,040954773
201710;2017;10;Uden for organisationen;FagMED Kultur & Borgerservice;5,594594594;10,7972973;237,5405405;0,023552;6;11;341;0,017595307
201710;2017;10;Velfærdsforvaltningen;FagMED Administration Velfærd;78,18918918;133,0008599;2926,018919;0,026722;90;140,516129;4356;0,020661157
201710;2017;10;Velfærdsforvaltningen;FagMED Senior;1681,347757;1427,762515;31410,77535;0,053527;2633;1667,741935;51700;0,050928433
201710;2017;10;Velfærdsforvaltningen;FagMED Voksen Drift;1225,908919;1053,505134;23177,11297;0,052893;1811;1285,290322;39844;0,045452263
201710;2017;10;Velfærdsforvaltningen;Plejecenter Solgaven;69,24864864;53,70540536;1181,518919;0,058609;115;68,99999999;2139;0,05376344
201710;2017;10;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;246,0762162;345,0560196;7591,232432;0,032415;322;367,9354838;11406;0,028230755
201710;2017;10;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;77,08108108;123,1068796;2708,351351;0,02846;101;126,9032258;3934;0,025673614
201711;2017;11;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1485,114865;1345,795454;29607,5;0,05016;1951;1491,466667;44744;0,043603611
201711;2017;11;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;643,5635135;654,2798523;14394,15676;0,04471;878;804,7999999;24144;0,036365142
201711;2017;11;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2383,283567;1881,404053;41390,88919;0,057579;3305;2108,7;63261;0,052243878
201711;2017;11;Kommunaldirektørens område;Kommunaldirektørens stabe;36,55405405;110,8918919;2439,621622;0,014983;43;121,2666667;3638;0,011819681
201711;2017;11;Kultur & Sundhed;FagMED Kultur & Borgerservice;205,9421621;256,4653562;5642,237838;0,0365;323;337,3333333;10120;0,031916996
201711;2017;11;Kultur & Sundhed;FagMED Sundhed;172,280749;153,3515212;3373,733467;0,051065;246;178,2666667;5348;0,045998504
201711;2017;11;Teknik & Miljø;FagMED Teknik & Miljø;309,1351351;412,4718181;9074,38;0,034066;374;423,2;12696;0,029458097
201711;2017;11;Uden for organisationen;;175,9189189;124,6405405;2742,091892;0,064155;243;129;3870;0,062790697
201711;2017;11;Uden for organisationen;FagMED Kultur & Borgerservice;11;10,7972973;237,5405405;0,046307;13;11;330;0,039393939
201711;2017;11;Velfærdsforvaltningen;;3,459459459;2,746167074;60,41567567;0,05726;12;6;180;0,066666666
201711;2017;11;Velfærdsforvaltningen;FagMED Administration Velfærd;109,627027;136,0371007;2992,816216;0,03663;137;143,5;4305;0,031823461
201711;2017;11;Velfærdsforvaltningen;FagMED Senior;1925,225135;1427,936311;31414,59886;0,061284;2914;1670,3;50109;0,058153225
201711;2017;11;Velfærdsforvaltningen;FagMED Voksen Drift;1463,301081;1053,432039;23175,50486;0,063139;2127;1286,966667;38609;0,055090781
201711;2017;11;Velfærdsforvaltningen;Plejecenter Solgaven;56,37837837;53,89459455;1185,681081;0,047549;84;69,99999999;2100;0,04
201711;2017;11;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;299,9951351;345,0744471;7591,637838;0,039516;374;369,0333333;11071;0,033781952
201711;2017;11;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;77,62162162;124,8851351;2747,472973;0,028252;91;128;3840;0,023697916
201712;2017;12;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1163,797297;1359,585111;25832,11712;0,045052;1711;1502,645161;46582;0,036730926
201712;2017;12;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;505,3851351;668,2320054;12696,40811;0,039805;812;824,1935483;25550;0,031780821
201712;2017;12;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2093,699621;1882,223819;35762,25257;0,058544;3222;2105;65255;0,049375526
201712;2017;12;Kommunaldirektørens område;Kommunaldirektørens stabe;27,11486486;111,0985064;2110,871622;0,012845;37;122,0645161;3784;0,009778012
201712;2017;12;Kultur & Sundhed;FagMED Kultur & Borgerservice;183,4748649;254,5440255;4836,336486;0,037936;304;337,4516129;10461;0,029060319
201712;2017;12;Kultur & Sundhed;FagMED Sundhed;112,1994981;153,2226856;2911,231027;0,03854;209;179,4193548;5562;0,037576411
201712;2017;12;Teknik & Miljø;FagMED Teknik & Miljø;170,7635135;417,1573968;7925,990541;0,021544;227;428,516129;13284;0,017088226
201712;2017;12;Uden for organisationen;;110;122,6405405;2330,17027;0,047206;167;127;3937;0,042418084
201712;2017;12;Uden for organisationen;FagMED Kultur & Borgerservice;4;10,7972973;205,1486486;0,019498;4;11;341;0,011730205
201712;2017;12;Velfærdsforvaltningen;;;2,693783782;51,18189189;;;6;186;
201712;2017;12;Velfærdsforvaltningen;FagMED Administration Velfærd;87,27027026;134,8782361;2562,686486;0,034054;132;142;4402;0,029986369
201712;2017;12;Velfærdsforvaltningen;FagMED Senior;1663,218513;1426,320306;27100,08584;0,061373;2930;1670,096774;51773;0,056593204
201712;2017;12;Velfærdsforvaltningen;FagMED Voksen Drift;1394,831081;1057,086571;20084,64486;0,069447;2398;1296,709677;40198;0,059654709
201712;2017;12;Velfærdsforvaltningen;Plejecenter Solgaven;45,68918918;53,68179228;1019,954054;0,044795;76;69,38709677;2151;0,035332403
201712;2017;12;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Arbejdsmarkedsområdet;268,497027;345,4135134;6562,856757;0,040911;384;369;11439;0,033569367
201712;2017;12;Økonomi- & Arbejdsmarkedsforvaltningen;FagMED Økonomi & Administration;63,35135135;127,6959459;2426,222973;0,026111;84;131;4061;0,02068456
201801;2018;1;Børne- og Ungeforvaltningen;FagMED Dagtilbud;1490,824324;1362,130384;29966,86847;0,049749;1983;1509,967742;46809;0,042363648
201801;2018;1;Børne- og Ungeforvaltningen;FagMED Familie, forebyggelse og stab;699,527027;669,8756754;14737,26486;0,047466;1023;821,9354837;25480;0,040149136
201801;2018;1;Børne- og Ungeforvaltningen;FagMED Uddannelse & Læring;2295,72254;1881,391584;41390,61486;0,055464;3237;2101,419355;65144;0,049689917
201801;2018;1;Kommunaldirektørens område;Kommunaldirektørens stabe;44,68243243;111,3445946;2449,581081;0,01824;49;122;3782;0,012956107
201801;2018;1;Kultur & Sundhed;FagMED Kultur & Borgerservice;278,3089189;254,6628992;5602,583784;0,049675;408;320,3870967;9932;0,041079339
201801;2018;1;Kultur & Sundhed;FagMED Sundhed;110,1563243;152,5022828;3355,050224;0,032832;150;178,6774193;5539;0,0270807
201801;2018;1;Teknik & Miljø;FagMED Teknik & Miljø;384,054054;418,9707616;9217,356757;0,041666;486;430,032258;13331;0,036456379
